Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"SCL","Supply Utilization Accounts (2010-)","332","Haiti","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","0.05","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","332","Haiti","5520","Feed","02211","Raw milk of cattle","2022","2022","t","8.26","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","332","Haiti","5016","Loss","02211","Raw milk of cattle","2022","2022","t","4428.16","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","332","Haiti","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","46043.08","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","332","Haiti","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","10.89","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","340","Honduras","5510","Production","02211","Raw milk of cattle","2022","2022","t","691734.13","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","340","Honduras","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","2389.46","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","340","Honduras","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","16594.61","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","340","Honduras","5520","Feed","02211","Raw milk of cattle","2022","2022","t","1597.95","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","340","Honduras","5016","Loss","02211","Raw milk of cattle","2022","2022","t","61891.09","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","340","Honduras","5023","Processed","02211","Raw milk of cattle","2022","2022","t","158199.13","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","340","Honduras","5164","Tourist consumption","02211","Raw milk of cattle","2022","2022","t","561.43","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","340","Honduras","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","455279.38","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","340","Honduras","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","119.56","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5510","Production","02211","Raw milk of cattle","2022","2022","t","2040340","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","41091.7","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","284449.8","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5520","Feed","02211","Raw milk of cattle","2022","2022","t","25938.64","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5016","Loss","02211","Raw milk of cattle","2022","2022","t","41628.63","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5023","Processed","02211","Raw milk of cattle","2022","2022","t","1287637.3","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","441777.33","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","121.43","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","5510","Production","02211","Raw milk of cattle","2022","2022","t","152405","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","32.41","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","1.13","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","5520","Feed","02211","Raw milk of cattle","2022","2022","t","378.96","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","5023","Processed","02211","Raw milk of cattle","2022","2022","t","126982.79","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","25074.53","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","184.23","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","356","India","5510","Production","02211","Raw milk of cattle","2022","2022","t","108371300","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","356","India","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","456.7","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","356","India","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","13921.19","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","356","India","5520","Feed","02211","Raw milk of cattle","2022","2022","t","1863432.47","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","356","India","5016","Loss","02211","Raw milk of cattle","2022","2022","t","1218474.98","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","356","India","5023","Processed","02211","Raw milk of cattle","2022","2022","t","4699558.28","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","356","India","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","100576369.78","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","356","India","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","194.44","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5510","Production","02211","Raw milk of cattle","2022","2022","t","968980","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","983.63","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","5392.33","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5520","Feed","02211","Raw milk of cattle","2022","2022","t","93000","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5016","Loss","02211","Raw milk of cattle","2022","2022","t","55575.41","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5023","Processed","02211","Raw milk of cattle","2022","2022","t","98247.34","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5164","Tourist consumption","02211","Raw milk of cattle","2022","2022","t","129.35","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","717619.2","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","7.14","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","5510","Production","02211","Raw milk of cattle","2022","2022","t","7497000","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","22.59","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","8062.51","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","5520","Feed","02211","Raw milk of cattle","2022","2022","t","100184.7","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","5016","Loss","02211","Raw milk of cattle","2022","2022","t","673717.94","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","5023","Processed","02211","Raw milk of cattle","2022","2022","t","5613146.99","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","1101910.45","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","34.09","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","5510","Production","02211","Raw milk of cattle","2022","2022","t","232493","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","32378","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","5520","Feed","02211","Raw milk of cattle","2022","2022","t","3746.58","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","5016","Loss","02211","Raw milk of cattle","2022","2022","t","23802.63","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","5023","Processed","02211","Raw milk of cattle","2022","2022","t","124489.37","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","112832.42","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","8.1","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","372","Ireland","5510","Production","02211","Raw milk of cattle","2022","2022","t","9108280","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","372","Ireland","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","625655.92","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","372","Ireland","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","165349.93","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","372","Ireland","5520","Feed","02211","Raw milk of cattle","2022","2022","t","200900","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","372","Ireland","5023","Processed","02211","Raw milk of cattle","2022","2022","t","8782415.21","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","372","Ireland","5165","Other uses (non-food)","02211","Raw milk of cattle","2022","2022","t","5270.78","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","372","Ireland","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","580000","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","372","Ireland","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","316.35","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","376","Israel","5510","Production","02211","Raw milk of cattle","2022","2022","t","1643983","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","376","Israel","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","183.67","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","376","Israel","5520","Feed","02211","Raw milk of cattle","2022","2022","t","20823.64","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","376","Israel","5016","Loss","02211","Raw milk of cattle","2022","2022","t","11011.67","E","Estimated value",""
